city,state,geography,subgeography,subject_race,search_rate,stop_rate,hit_rate,inferred_threshold,stops_per_year,stop_rate_n
Pittsburgh,PA,Pittsburgh,NA,black,NA,0.12759402998825345,NA,NA,9065.045454545454,9065.045454545454
Pittsburgh,PA,Pittsburgh,NA,hispanic,NA,0.022188495978145394,NA,NA,199.36363636363637,199.36363636363637
Nashville,TN,Nashville,1,white,0.024026238177565343,0.44949606693088684,0.23957671957671958,0.1202044064284445,24582.625,163543.75
Nashville,TN,Nashville,1,black,0.0547812651194731,0.6396317904441841,0.21851851851851853,0.04558107953566437,8009.125,115719.625
Nashville,TN,Nashville,1,hispanic,0.05975809758097581,0.23725374455840034,0.10806174957118353,0.05159816537268073,1219.5,16077.5
Nashville,TN,Nashville,2,white,0.029036852202775392,0.44949606693088684,0.2162545601945683,0.12359876949807738,21240.375,163543.75
Nashville,TN,Nashville,2,black,0.07164741783172773,0.6396317904441841,0.214928442882852,0.055635754318381934,20358.625,115719.625
Nashville,TN,Nashville,2,hispanic,0.04752832648150005,0.23725374455840034,0.10337552742616034,0.07742361456803791,1246.625,16077.5
Nashville,TN,Nashville,3,white,0.021536066424494033,0.44949606693088684,0.25167336010709507,0.11607117276991238,21678.875,163543.75
Nashville,TN,Nashville,3,black,0.04049939314789447,0.6396317904441841,0.24202593760953384,0.04588461901475865,17611.5,115719.625
Nashville,TN,Nashville,3,hispanic,0.05276727034508992,0.23725374455840034,0.1461754104925911,0.048002789463649435,5915.25,16077.5
Nashville,TN,Nashville,4,white,0.02102554399243141,0.44949606693088684,0.17098632109431244,0.10860770579808289,16515.875,163543.75
Nashville,TN,Nashville,4,black,0.04422525806182354,0.6396317904441841,0.22459893048128343,0.0779529616486631,8985.25,115719.625
Nashville,TN,Nashville,4,hispanic,0.03877412800541822,0.23725374455840034,0.11790393013100436,0.06789696548687311,738.25,16077.5
Nashville,TN,Nashville,5,white,0.03425242265615565,0.44949606693088684,0.23379939209726444,0.1091427052079133,30016.625,163543.75
Nashville,TN,Nashville,5,black,0.0650038542851255,0.6396317904441841,0.2275449101796407,0.0394775613499196,16378.125,115719.625
Nashville,TN,Nashville,5,hispanic,0.06554842337066016,0.23725374455840034,0.1222301644031451,0.05447210494568779,2667.875,16077.5
Nashville,TN,Nashville,6,white,0.027391187320888553,0.44949606693088684,0.23468208092485549,0.12041216168920987,7894.875,163543.75
Nashville,TN,Nashville,6,black,0.05534866424864323,0.6396317904441841,0.24206426484907498,0.0565002685077187,23194.25,115719.625
Nashville,TN,Nashville,6,hispanic,0.04813863928112965,0.23725374455840034,0.08,0.06752182945838671,389.625,16077.5
Nashville,TN,Nashville,7,white,0.06045366380561911,0.44949606693088684,0.20288184438040346,0.06937921642618354,10762.375,163543.75
Nashville,TN,Nashville,7,black,0.0802170984060808,0.6396317904441841,0.20186975122801457,0.019960876989465363,9835,115719.625
Nashville,TN,Nashville,7,hispanic,0.07445831803158282,0.23725374455840034,0.13070283600493218,0.046966549218040984,1361.625,16077.5
Nashville,TN,Nashville,8,white,0.02371797728681574,0.44949606693088684,0.17099419200546634,0.11273672137926524,30852.125,163543.75
Nashville,TN,Nashville,8,black,0.05405375633399427,0.6396317904441841,0.21703688608110863,0.07515768367353036,11347.75,115719.625
Nashville,TN,Nashville,8,hispanic,0.05553914327917282,0.23725374455840034,0.15336879432624115,0.06258578437167533,2538.75,16077.5
Arlington,TX,Arlington,210,white,NA,0.2653046797681323,NA,NA,1229,41283
Arlington,TX,Arlington,210,black,NA,0.44680594858209405,NA,NA,800,37105
Arlington,TX,Arlington,210,hispanic,NA,0.21831443762635483,NA,NA,449,24513
Arlington,TX,Arlington,220,white,NA,0.2653046797681323,NA,NA,825,41283
Arlington,TX,Arlington,220,black,NA,0.44680594858209405,NA,NA,1310,37105
Arlington,TX,Arlington,220,hispanic,NA,0.21831443762635483,NA,NA,300,24513
Arlington,TX,Arlington,230,white,NA,0.2653046797681323,NA,NA,428,41283
Arlington,TX,Arlington,230,black,NA,0.44680594858209405,NA,NA,721,37105
Arlington,TX,Arlington,230,hispanic,NA,0.21831443762635483,NA,NA,246,24513
Arlington,TX,Arlington,240,white,NA,0.2653046797681323,NA,NA,1713,41283
Arlington,TX,Arlington,240,black,NA,0.44680594858209405,NA,NA,1870,37105
Arlington,TX,Arlington,240,hispanic,NA,0.21831443762635483,NA,NA,919,24513
Arlington,TX,Arlington,250,white,NA,0.2653046797681323,NA,NA,1061,41283
Arlington,TX,Arlington,250,black,NA,0.44680594858209405,NA,NA,1092,37105
Arlington,TX,Arlington,250,hispanic,NA,0.21831443762635483,NA,NA,756,24513
Arlington,TX,Arlington,260,white,NA,0.2653046797681323,NA,NA,1630,41283
Arlington,TX,Arlington,260,black,NA,0.44680594858209405,NA,NA,1188,37105
Arlington,TX,Arlington,260,hispanic,NA,0.21831443762635483,NA,NA,896,24513
Arlington,TX,Arlington,270,white,NA,0.2653046797681323,NA,NA,2197,41283
Arlington,TX,Arlington,270,black,NA,0.44680594858209405,NA,NA,2382,37105
Arlington,TX,Arlington,270,hispanic,NA,0.21831443762635483,NA,NA,2025,24513
Arlington,TX,Arlington,280,white,NA,0.2653046797681323,NA,NA,1722,41283
Arlington,TX,Arlington,280,black,NA,0.44680594858209405,NA,NA,1649,37105
Arlington,TX,Arlington,280,hispanic,NA,0.21831443762635483,NA,NA,1242,24513
Arlington,TX,Arlington,310,white,NA,0.2653046797681323,NA,NA,1920,41283
Arlington,TX,Arlington,310,black,NA,0.44680594858209405,NA,NA,732,37105
Arlington,TX,Arlington,310,hispanic,NA,0.21831443762635483,NA,NA,378,24513
Arlington,TX,Arlington,320,white,NA,0.2653046797681323,NA,NA,2237,41283
Arlington,TX,Arlington,320,black,NA,0.44680594858209405,NA,NA,1111,37105
Arlington,TX,Arlington,320,hispanic,NA,0.21831443762635483,NA,NA,565,24513
Arlington,TX,Arlington,330,white,NA,0.2653046797681323,NA,NA,1183,41283
Arlington,TX,Arlington,330,black,NA,0.44680594858209405,NA,NA,1174,37105
Arlington,TX,Arlington,330,hispanic,NA,0.21831443762635483,NA,NA,461,24513
Arlington,TX,Arlington,340,white,NA,0.2653046797681323,NA,NA,1835,41283
Arlington,TX,Arlington,340,black,NA,0.44680594858209405,NA,NA,816,37105
Arlington,TX,Arlington,340,hispanic,NA,0.21831443762635483,NA,NA,427,24513
Arlington,TX,Arlington,350,white,NA,0.2653046797681323,NA,NA,2089,41283
Arlington,TX,Arlington,350,black,NA,0.44680594858209405,NA,NA,864,37105
Arlington,TX,Arlington,350,hispanic,NA,0.21831443762635483,NA,NA,497,24513
Arlington,TX,Arlington,360,white,NA,0.2653046797681323,NA,NA,1274,41283
Arlington,TX,Arlington,360,black,NA,0.44680594858209405,NA,NA,698,37105
Arlington,TX,Arlington,360,hispanic,NA,0.21831443762635483,NA,NA,439,24513
Arlington,TX,Arlington,370,white,NA,0.2653046797681323,NA,NA,1267,41283
Arlington,TX,Arlington,370,black,NA,0.44680594858209405,NA,NA,850,37105
Arlington,TX,Arlington,370,hispanic,NA,0.21831443762635483,NA,NA,560,24513
Arlington,TX,Arlington,380,white,NA,0.2653046797681323,NA,NA,1030,41283
Arlington,TX,Arlington,380,black,NA,0.44680594858209405,NA,NA,883,37105
Arlington,TX,Arlington,380,hispanic,NA,0.21831443762635483,NA,NA,501,24513
Arlington,TX,Arlington,410,white,NA,0.2653046797681323,NA,NA,938,41283
Arlington,TX,Arlington,410,black,NA,0.44680594858209405,NA,NA,709,37105
Arlington,TX,Arlington,410,hispanic,NA,0.21831443762635483,NA,NA,927,24513
Arlington,TX,Arlington,420,white,NA,0.2653046797681323,NA,NA,299,41283
Arlington,TX,Arlington,420,black,NA,0.44680594858209405,NA,NA,576,37105
Arlington,TX,Arlington,420,hispanic,NA,0.21831443762635483,NA,NA,557,24513
Arlington,TX,Arlington,430,white,NA,0.2653046797681323,NA,NA,1053,41283
Arlington,TX,Arlington,430,black,NA,0.44680594858209405,NA,NA,1013,37105
Arlington,TX,Arlington,430,hispanic,NA,0.21831443762635483,NA,NA,1044,24513
Arlington,TX,Arlington,440,white,NA,0.2653046797681323,NA,NA,1058,41283
Arlington,TX,Arlington,440,black,NA,0.44680594858209405,NA,NA,1312,37105
Arlington,TX,Arlington,440,hispanic,NA,0.21831443762635483,NA,NA,1885,24513
Arlington,TX,Arlington,450,white,NA,0.2653046797681323,NA,NA,1291,41283
Arlington,TX,Arlington,450,black,NA,0.44680594858209405,NA,NA,1667,37105
Arlington,TX,Arlington,450,hispanic,NA,0.21831443762635483,NA,NA,2166,24513
Arlington,TX,Arlington,460,white,NA,0.2653046797681323,NA,NA,651,41283
Arlington,TX,Arlington,460,black,NA,0.44680594858209405,NA,NA,832,37105
Arlington,TX,Arlington,460,hispanic,NA,0.21831443762635483,NA,NA,521,24513
Arlington,TX,Arlington,470,white,NA,0.2653046797681323,NA,NA,702,41283
Arlington,TX,Arlington,470,black,NA,0.44680594858209405,NA,NA,1022,37105
Arlington,TX,Arlington,470,hispanic,NA,0.21831443762635483,NA,NA,877,24513
Arlington,TX,Arlington,480,white,NA,0.2653046797681323,NA,NA,844,41283
Arlington,TX,Arlington,480,black,NA,0.44680594858209405,NA,NA,1518,37105
Arlington,TX,Arlington,480,hispanic,NA,0.21831443762635483,NA,NA,1067,24513
Arlington,TX,Arlington,510,white,NA,0.2653046797681323,NA,NA,1248,41283
Arlington,TX,Arlington,510,black,NA,0.44680594858209405,NA,NA,706,37105
Arlington,TX,Arlington,510,hispanic,NA,0.21831443762635483,NA,NA,355,24513
Arlington,TX,Arlington,520,white,NA,0.2653046797681323,NA,NA,1069,41283
Arlington,TX,Arlington,520,black,NA,0.44680594858209405,NA,NA,420,37105
Arlington,TX,Arlington,520,hispanic,NA,0.21831443762635483,NA,NA,206,24513
Arlington,TX,Arlington,530,white,NA,0.2653046797681323,NA,NA,1339,41283
Arlington,TX,Arlington,530,black,NA,0.44680594858209405,NA,NA,1256,37105
Arlington,TX,Arlington,530,hispanic,NA,0.21831443762635483,NA,NA,531,24513
Arlington,TX,Arlington,540,white,NA,0.2653046797681323,NA,NA,2719,41283
Arlington,TX,Arlington,540,black,NA,0.44680594858209405,NA,NA,2704,37105
Arlington,TX,Arlington,540,hispanic,NA,0.21831443762635483,NA,NA,1406,24513
Arlington,TX,Arlington,550,white,NA,0.2653046797681323,NA,NA,1369,41283
Arlington,TX,Arlington,550,black,NA,0.44680594858209405,NA,NA,1689,37105
Arlington,TX,Arlington,550,hispanic,NA,0.21831443762635483,NA,NA,705,24513
Arlington,TX,Arlington,560,white,NA,0.2653046797681323,NA,NA,838,41283
Arlington,TX,Arlington,560,black,NA,0.44680594858209405,NA,NA,1055,37105
Arlington,TX,Arlington,560,hispanic,NA,0.21831443762635483,NA,NA,572,24513
Arlington,TX,Arlington,570,white,NA,0.2653046797681323,NA,NA,467,41283
Arlington,TX,Arlington,570,black,NA,0.44680594858209405,NA,NA,708,37105
Arlington,TX,Arlington,570,hispanic,NA,0.21831443762635483,NA,NA,241,24513
Arlington,TX,Arlington,580,white,NA,0.2653046797681323,NA,NA,787,41283
Arlington,TX,Arlington,580,black,NA,0.44680594858209405,NA,NA,1115,37105
Arlington,TX,Arlington,580,hispanic,NA,0.21831443762635483,NA,NA,420,24513
Arlington,TX,Arlington,DWG,white,NA,0.2653046797681323,NA,NA,75,41283
Arlington,TX,Arlington,DWG,black,NA,0.44680594858209405,NA,NA,25.09090909090909,37105
Arlington,TX,Arlington,DWG,hispanic,NA,0.21831443762635483,NA,NA,20,24513
Arlington,TX,Arlington,ELA,hispanic,NA,0.21831443762635483,NA,NA,12,24513
Arlington,TX,Arlington,GP,white,NA,0.2653046797681323,NA,NA,83,41283
Arlington,TX,Arlington,GP,black,NA,0.44680594858209405,NA,NA,119,37105
Arlington,TX,Arlington,GP,hispanic,NA,0.21831443762635483,NA,NA,66,24513
Arlington,TX,Arlington,KEN,white,NA,0.2653046797681323,NA,NA,58,41283
Arlington,TX,Arlington,KEN,black,NA,0.44680594858209405,NA,NA,45,37105
Arlington,TX,Arlington,KEN,hispanic,NA,0.21831443762635483,NA,NA,24,24513
Arlington,TX,Arlington,MAN,white,NA,0.2653046797681323,NA,NA,133,41283
Arlington,TX,Arlington,MAN,black,NA,0.44680594858209405,NA,NA,79,37105
Arlington,TX,Arlington,MAN,hispanic,NA,0.21831443762635483,NA,NA,49,24513
Arlington,TX,Arlington,PAN,white,NA,0.2653046797681323,NA,NA,139,41283
Arlington,TX,Arlington,PAN,black,NA,0.44680594858209405,NA,NA,67.63636363636364,37105
Arlington,TX,Arlington,PAN,hispanic,NA,0.21831443762635483,NA,NA,30.545454545454547,24513
Arlington,TX,Arlington,TC,hispanic,NA,0.21831443762635483,NA,NA,12,24513
Arlington,TX,Arlington,TD,white,NA,0.2653046797681323,NA,NA,12,41283
Arlington,TX,Arlington,TD,hispanic,NA,0.21831443762635483,NA,NA,12,24513
Arlington,TX,Arlington,NA,white,NA,0.2653046797681323,NA,NA,482,41283
Arlington,TX,Arlington,NA,black,NA,0.44680594858209405,NA,NA,335,37105
Arlington,TX,Arlington,NA,hispanic,NA,0.21831443762635483,NA,NA,193,24513
Garland,TX,Garland,NA,white,NA,0.15118106032216122,NA,NA,11157.313432835821,11157.313432835821
Garland,TX,Garland,NA,black,NA,0.15699316234167207,NA,NA,4978.567164179105,4978.567164179105
Garland,TX,Garland,NA,hispanic,NA,0.1065020588491745,NA,NA,10373.194029850747,10373.194029850747
Plano,TX,Plano,9999,white,NA,0.15008569118835893,NA,NA,12,23207
Plano,TX,Plano,9999,black,NA,0.23455444105247858,NA,NA,12,5378.333333333334
Plano,TX,Plano,9999,hispanic,NA,0.128633241254553,NA,NA,12,5262
Plano,TX,Plano,A1,white,0.08767908309455587,0.15008569118835893,0.006535947712418301,0.02206964349404157,581.6666666666666,23207
Plano,TX,Plano,A1,black,0.17578125,0.23455444105247858,0,0.01800389848713397,180.70588235294116,5378.333333333334
Plano,TX,Plano,A1,hispanic,0.26953125,0.128633241254553,0.007246376811594203,0.012632460692013375,170.66666666666666,5262
Plano,TX,Plano,A2,white,0.02835921674544227,0.15008569118835893,0,0.03108249749185349,1523.3142857142857,23207
Plano,TX,Plano,A2,black,0.05803571428571429,0.23455444105247858,0,0.031047932179732916,395.2941176470588,5378.333333333334
Plano,TX,Plano,A2,hispanic,0.11750972762645914,0.128633241254553,0,0.020734750285108586,428.3333333333333,5262
Plano,TX,Plano,A3,white,0.039070067807555696,0.15008569118835893,0,0.02839410341517194,1061.8285714285714,23207
Plano,TX,Plano,A3,black,0.0860655737704918,0.23455444105247858,0,0.026078440333549793,344.47058823529414,5378.333333333334
Plano,TX,Plano,A3,hispanic,0.07051282051282051,0.128633241254553,0,0.02734088694393961,481.37142857142857,5262
Plano,TX,Plano,A4,white,0.021623064602242392,0.15008569118835893,0.012345679012345678,0.03574928264503103,1284.3428571428572,23207
Plano,TX,Plano,A4,black,0.07015902712815715,0.23455444105247858,0.013333333333333334,0.029575410774574044,388.7272727272727,5378.333333333334
Plano,TX,Plano,A4,hispanic,0.09325396825396826,0.128633241254553,0,0.02423099100997111,504,5262
Plano,TX,Plano,A5,white,NA,0.15008569118835893,NA,NA,1010.25,23207
Plano,TX,Plano,A5,black,NA,0.23455444105247858,NA,NA,239.22580645161287,5378.333333333334
Plano,TX,Plano,A5,hispanic,NA,0.128633241254553,NA,NA,293.6470588235294,5262
Plano,TX,Plano,A6,white,0.046409807355516634,0.15008569118835893,0,0.026910888222114075,1142.3333333333333,23207
Plano,TX,Plano,A6,black,0.07515030060120241,0.23455444105247858,0,0.02811688069116255,352.5882352941177,5378.333333333334
Plano,TX,Plano,A6,hispanic,0.09754163362410785,0.128633241254553,0.016260162601626018,0.023454269694119543,420.33333333333337,5262
Plano,TX,Plano,B1,white,NA,0.15008569118835893,NA,NA,87.52941176470588,23207
Plano,TX,Plano,B1,black,NA,0.23455444105247858,NA,NA,36,5378.333333333334
Plano,TX,Plano,B1,hispanic,NA,0.128633241254553,NA,NA,38.400000000000006,5262
Plano,TX,Plano,B2,white,0.3672922252010724,0.15008569118835893,0,0.010135822166724292,124.33333333333333,23207
Plano,TX,Plano,B2,black,0.4636363636363636,0.23455444105247858,0.0196078431372549,0.008982946744368345,41.25,5378.333333333334
Plano,TX,Plano,B2,hispanic,0.4791666666666667,0.128633241254553,0,0.008037689968602865,49.37142857142857,5262
Plano,TX,Plano,B3,white,0.05304054054054054,0.15008569118835893,0.012738853503184714,0.027025243396360008,986.6666666666667,23207
Plano,TX,Plano,B3,black,0.09242618741976893,0.23455444105247858,0.013888888888888888,0.026471194088027956,275.29411764705884,5378.333333333334
Plano,TX,Plano,B3,hispanic,0.10368349249658936,0.128633241254553,0,0.02364928864568769,244.33333333333331,5262
Plano,TX,Plano,B4,white,0.04581757040773434,0.15008569118835893,0.009174311926605505,0.029524562328605574,865.4545454545455,23207
Plano,TX,Plano,B4,black,0.15,0.23455444105247858,0,0.02032107191031121,190.58823529411765,5378.333333333334
Plano,TX,Plano,B4,hispanic,0.12581344902386118,0.128633241254553,0.017241379310344827,0.021846664768277346,162.70588235294116,5262
Plano,TX,Plano,B5,white,NA,0.15008569118835893,NA,NA,161.6,23207
Plano,TX,Plano,B5,black,NA,0.23455444105247858,NA,NA,46.666666666666664,5378.333333333334
Plano,TX,Plano,B5,hispanic,NA,0.128633241254553,NA,NA,40.15384615384615,5262
Plano,TX,Plano,C1,white,NA,0.15008569118835893,NA,NA,1180.3636363636363,23207
Plano,TX,Plano,C1,black,NA,0.23455444105247858,NA,NA,239.17241379310343,5378.333333333334
Plano,TX,Plano,C1,hispanic,NA,0.128633241254553,NA,NA,221.48571428571427,5262
Plano,TX,Plano,C2,white,NA,0.15008569118835893,NA,NA,367.7647058823529,23207
Plano,TX,Plano,C2,black,NA,0.23455444105247858,NA,NA,82.5,5378.333333333334
Plano,TX,Plano,C2,hispanic,NA,0.128633241254553,NA,NA,93.75,5262
Plano,TX,Plano,C3,white,NA,0.15008569118835893,NA,NA,1482.6666666666667,23207
Plano,TX,Plano,C3,black,NA,0.23455444105247858,NA,NA,311.27272727272725,5378.333333333334
Plano,TX,Plano,C3,hispanic,NA,0.128633241254553,NA,NA,301.5,5262
Plano,TX,Plano,C4,white,NA,0.15008569118835893,NA,NA,643.2,23207
Plano,TX,Plano,C4,black,NA,0.23455444105247858,NA,NA,147.42857142857144,5378.333333333334
Plano,TX,Plano,C4,hispanic,NA,0.128633241254553,NA,NA,127.38461538461539,5262
Plano,TX,Plano,C5,white,0.012292624425344793,0.15008569118835893,0.04065040650406504,0.04487657589149306,3753.375,23207
Plano,TX,Plano,C5,black,0.02736051502145923,0.23455444105247858,0.0196078431372549,0.0470280561363041,721.5483870967743,5378.333333333334
Plano,TX,Plano,C5,hispanic,0.03744351194318916,0.128633241254553,0.017241379310344827,0.03907327986630869,640.9655172413793,5262
Plano,TX,Plano,D1,white,NA,0.15008569118835893,NA,NA,1433.2941176470588,23207
Plano,TX,Plano,D1,black,NA,0.23455444105247858,NA,NA,394.8387096774194,5378.333333333334
Plano,TX,Plano,D1,hispanic,NA,0.128633241254553,NA,NA,249.6774193548387,5262
Plano,TX,Plano,D2,white,0.015622128285241683,0.15008569118835893,0.023529411764705882,0.038634486122593084,3731.6571428571433,23207
Plano,TX,Plano,D2,black,0.029288702928870293,0.23455444105247858,0.015873015873015872,0.042847178592265237,860.4000000000001,5378.333333333334
Plano,TX,Plano,D2,hispanic,0.04357798165137615,0.128633241254553,0.013157894736842105,0.03441879633026245,654,5262
Plano,TX,Plano,D3,white,NA,0.15008569118835893,NA,NA,192.36363636363637,23207
Plano,TX,Plano,D3,black,NA,0.23455444105247858,NA,NA,39,5378.333333333334
Plano,TX,Plano,D3,hispanic,NA,0.128633241254553,NA,NA,35.61290322580645,5262
Plano,TX,Plano,D4,white,NA,0.15008569118835893,NA,NA,610.6285714285714,23207
Plano,TX,Plano,D4,black,NA,0.23455444105247858,NA,NA,146.11764705882354,5378.333333333334
Plano,TX,Plano,D4,hispanic,NA,0.128633241254553,NA,NA,100.80000000000001,5262
Plano,TX,Plano,D5,white,NA,0.15008569118835893,NA,NA,179.2258064516129,23207
Plano,TX,Plano,D5,black,NA,0.23455444105247858,NA,NA,46.714285714285715,5378.333333333334
Plano,TX,Plano,D5,hispanic,NA,0.128633241254553,NA,NA,29.77777777777778,5262
Plano,TX,Plano,D6,white,NA,0.15008569118835893,NA,NA,472.875,23207
Plano,TX,Plano,D6,black,NA,0.23455444105247858,NA,NA,149.79310344827587,5378.333333333334
Plano,TX,Plano,D6,hispanic,NA,0.128633241254553,NA,NA,93.29032258064517,5262
Plano,TX,Plano,D7,white,NA,0.15008569118835893,NA,NA,2120.4444444444443,23207
Plano,TX,Plano,D7,black,NA,0.23455444105247858,NA,NA,534.6666666666667,5378.333333333334
Plano,TX,Plano,D7,hispanic,NA,0.128633241254553,NA,NA,428.15999999999997,5262
San Antonio,TX,San Antonio,2110,white,NA,0.1310650049842714,NA,NA,1154.3684210526317,48017.368421052626
San Antonio,TX,San Antonio,2110,black,NA,0.13868046385653518,NA,NA,248.52631578947367,13188.78947368421
San Antonio,TX,San Antonio,2110,hispanic,NA,0.07732108932624167,NA,NA,1019.0526315789473,72330.63157894737
San Antonio,TX,San Antonio,2120,white,NA,0.1310650049842714,NA,NA,581.8421052631579,48017.368421052626
San Antonio,TX,San Antonio,2120,black,NA,0.13868046385653518,NA,NA,149.8421052631579,13188.78947368421
San Antonio,TX,San Antonio,2120,hispanic,NA,0.07732108932624167,NA,NA,1085.6842105263158,72330.63157894737
San Antonio,TX,San Antonio,2130,white,NA,0.1310650049842714,NA,NA,196.32,48017.368421052626
San Antonio,TX,San Antonio,2130,black,NA,0.13868046385653518,NA,NA,48.986301369863014,13188.78947368421
San Antonio,TX,San Antonio,2130,hispanic,NA,0.07732108932624167,NA,NA,249.9473684210526,72330.63157894737
San Antonio,TX,San Antonio,2140,white,NA,0.1310650049842714,NA,NA,254.21052631578948,48017.368421052626
San Antonio,TX,San Antonio,2140,black,NA,0.13868046385653518,NA,NA,50.057142857142864,13188.78947368421
San Antonio,TX,San Antonio,2140,hispanic,NA,0.07732108932624167,NA,NA,336.3157894736842,72330.63157894737
San Antonio,TX,San Antonio,2150,white,NA,0.1310650049842714,NA,NA,270.47368421052636,48017.368421052626
San Antonio,TX,San Antonio,2150,black,NA,0.13868046385653518,NA,NA,57.760000000000005,13188.78947368421
San Antonio,TX,San Antonio,2150,hispanic,NA,0.07732108932624167,NA,NA,836.8421052631579,72330.63157894737
San Antonio,TX,San Antonio,2160,white,NA,0.1310650049842714,NA,NA,316.57894736842104,48017.368421052626
San Antonio,TX,San Antonio,2160,black,NA,0.13868046385653518,NA,NA,90.15789473684211,13188.78947368421
San Antonio,TX,San Antonio,2160,hispanic,NA,0.07732108932624167,NA,NA,828.6315789473684,72330.63157894737
San Antonio,TX,San Antonio,2210,white,NA,0.1310650049842714,NA,NA,160.89473684210526,48017.368421052626
San Antonio,TX,San Antonio,2210,black,NA,0.13868046385653518,NA,NA,35.1044776119403,13188.78947368421
San Antonio,TX,San Antonio,2210,hispanic,NA,0.07732108932624167,NA,NA,255.31578947368422,72330.63157894737
San Antonio,TX,San Antonio,2220,white,NA,0.1310650049842714,NA,NA,232.73684210526318,48017.368421052626
San Antonio,TX,San Antonio,2220,black,NA,0.13868046385653518,NA,NA,40.93150684931507,13188.78947368421
San Antonio,TX,San Antonio,2220,hispanic,NA,0.07732108932624167,NA,NA,350.2105263157895,72330.63157894737
San Antonio,TX,San Antonio,2230,white,NA,0.1310650049842714,NA,NA,178.10526315789474,48017.368421052626
San Antonio,TX,San Antonio,2230,black,NA,0.13868046385653518,NA,NA,31.714285714285715,13188.78947368421
San Antonio,TX,San Antonio,2230,hispanic,NA,0.07732108932624167,NA,NA,206.21052631578948,72330.63157894737
San Antonio,TX,San Antonio,2240,white,NA,0.1310650049842714,NA,NA,169.10526315789474,48017.368421052626
San Antonio,TX,San Antonio,2240,black,NA,0.13868046385653518,NA,NA,25.309090909090905,13188.78947368421
San Antonio,TX,San Antonio,2240,hispanic,NA,0.07732108932624167,NA,NA,330.47368421052636,72330.63157894737
San Antonio,TX,San Antonio,2250,white,NA,0.1310650049842714,NA,NA,169.57894736842104,48017.368421052626
San Antonio,TX,San Antonio,2250,black,NA,0.13868046385653518,NA,NA,32.8421052631579,13188.78947368421
San Antonio,TX,San Antonio,2250,hispanic,NA,0.07732108932624167,NA,NA,346.42105263157896,72330.63157894737
San Antonio,TX,San Antonio,2260,white,NA,0.1310650049842714,NA,NA,332.52631578947364,48017.368421052626
San Antonio,TX,San Antonio,2260,black,NA,0.13868046385653518,NA,NA,100.96000000000001,13188.78947368421
San Antonio,TX,San Antonio,2260,hispanic,NA,0.07732108932624167,NA,NA,443.52631578947364,72330.63157894737
San Antonio,TX,San Antonio,2310,white,NA,0.1310650049842714,NA,NA,107.84210526315789,48017.368421052626
San Antonio,TX,San Antonio,2310,black,NA,0.13868046385653518,NA,NA,34.208955223880594,13188.78947368421
San Antonio,TX,San Antonio,2310,hispanic,NA,0.07732108932624167,NA,NA,268.10526315789474,72330.63157894737
San Antonio,TX,San Antonio,2320,white,NA,0.1310650049842714,NA,NA,242.36842105263156,48017.368421052626
San Antonio,TX,San Antonio,2320,black,NA,0.13868046385653518,NA,NA,56.64,13188.78947368421
San Antonio,TX,San Antonio,2320,hispanic,NA,0.07732108932624167,NA,NA,628.7368421052631,72330.63157894737
San Antonio,TX,San Antonio,2330,white,NA,0.1310650049842714,NA,NA,226.10526315789474,48017.368421052626
San Antonio,TX,San Antonio,2330,black,NA,0.13868046385653518,NA,NA,79,13188.78947368421
San Antonio,TX,San Antonio,2330,hispanic,NA,0.07732108932624167,NA,NA,776.8421052631579,72330.63157894737
San Antonio,TX,San Antonio,2340,white,NA,0.1310650049842714,NA,NA,184.10526315789474,48017.368421052626
San Antonio,TX,San Antonio,2340,black,NA,0.13868046385653518,NA,NA,37.73913043478261,13188.78947368421
San Antonio,TX,San Antonio,2340,hispanic,NA,0.07732108932624167,NA,NA,619.421052631579,72330.63157894737
San Antonio,TX,San Antonio,2350,white,NA,0.1310650049842714,NA,NA,101.21052631578948,48017.368421052626
San Antonio,TX,San Antonio,2350,black,NA,0.13868046385653518,NA,NA,20.25,13188.78947368421
San Antonio,TX,San Antonio,2350,hispanic,NA,0.07732108932624167,NA,NA,280.57894736842104,72330.63157894737
San Antonio,TX,San Antonio,2360,white,NA,0.1310650049842714,NA,NA,219.63157894736844,48017.368421052626
San Antonio,TX,San Antonio,2360,black,NA,0.13868046385653518,NA,NA,56.333333333333336,13188.78947368421
San Antonio,TX,San Antonio,2360,hispanic,NA,0.07732108932624167,NA,NA,905.3684210526316,72330.63157894737
San Antonio,TX,San Antonio,3110,white,NA,0.1310650049842714,NA,NA,154.10526315789474,48017.368421052626
San Antonio,TX,San Antonio,3110,black,NA,0.13868046385653518,NA,NA,42.46153846153846,13188.78947368421
San Antonio,TX,San Antonio,3110,hispanic,NA,0.07732108932624167,NA,NA,150.4736842105263,72330.63157894737
San Antonio,TX,San Antonio,3120,white,NA,0.1310650049842714,NA,NA,463.57894736842104,48017.368421052626
San Antonio,TX,San Antonio,3120,black,NA,0.13868046385653518,NA,NA,65.33333333333334,13188.78947368421
San Antonio,TX,San Antonio,3120,hispanic,NA,0.07732108932624167,NA,NA,446.8421052631579,72330.63157894737
San Antonio,TX,San Antonio,3130,white,NA,0.1310650049842714,NA,NA,454.57894736842104,48017.368421052626
San Antonio,TX,San Antonio,3130,black,NA,0.13868046385653518,NA,NA,55.436619718309856,13188.78947368421
